country,year,activity,activity_group,time_label,hour,minutes_since_midnight,value
France,2000,Unspecified time use and travel,Other / unspecified,From 04:00 to 04:09,4.0,240.0,0.14
France,2000,Unspecified time use and travel,Other / unspecified,From 04:10 to 04:19,4.166666666666667,250.0,0.11
France,2000,Unspecified time use and travel,Other / unspecified,From 04:20 to 04:29,4.333333333333333,260.0,0.06
France,2000,Unspecified time use and travel,Other / unspecified,From 04:30 to 04:39,4.5,270.0,0.07
France,2000,Unspecified time use and travel,Other / unspecified,From 04:40 to 04:49,4.666666666666667,280.0,0.09
France,2000,Unspecified time use and travel,Other / unspecified,From 04:50 to 04:59,4.833333333333333,290.0,0.11
France,2000,Unspecified time use and travel,Other / unspecified,From 05:00 to 05:09,5.0,300.0,0.14
France,2000,Unspecified time use and travel,Other / unspecified,From 05:10 to 05:19,5.166666666666667,310.0,0.11
France,2000,Unspecified time use and travel,Other / unspecified,From 05:20 to 05:29,5.333333333333333,320.0,0.09
France,2000,Unspecified time use and travel,Other / unspecified,From 05:30 to 05:39,5.5,330.0,0.13
France,2000,Unspecified time use and travel,Other / unspecified,From 05:40 to 05:49,5.666666666666667,340.0,0.15
France,2000,Unspecified time use and travel,Other / unspecified,From 05:50 to 05:59,5.833333333333333,350.0,0.18
France,2000,Unspecified time use and travel,Other / unspecified,From 06:00 to 06:09,6.0,360.0,0.28
France,2000,Unspecified time use and travel,Other / unspecified,From 06:10 to 06:19,6.166666666666667,370.0,0.28
France,2000,Unspecified time use and travel,Other / unspecified,From 06:20 to 06:29,6.333333333333333,380.0,0.36
France,2000,Unspecified time use and travel,Other / unspecified,From 06:30 to 06:39,6.5,390.0,0.32
France,2000,Unspecified time use and travel,Other / unspecified,From 06:40 to 06:49,6.666666666666667,400.0,0.39
France,2000,Unspecified time use and travel,Other / unspecified,From 06:50 to 06:59,6.833333333333333,410.0,0.44
France,2000,Unspecified time use and travel,Other / unspecified,From 07:00 to 07:09,7.0,420.0,0.66
France,2000,Unspecified time use and travel,Other / unspecified,From 07:10 to 07:19,7.166666666666667,430.0,0.7
France,2000,Unspecified time use and travel,Other / unspecified,From 07:20 to 07:29,7.333333333333333,440.0,0.7
France,2000,Unspecified time use and travel,Other / unspecified,From 07:30 to 07:39,7.5,450.0,0.91
France,2000,Unspecified time use and travel,Other / unspecified,From 07:40 to 07:49,7.666666666666667,460.0,1.03
France,2000,Unspecified time use and travel,Other / unspecified,From 07:50 to 07:59,7.833333333333333,470.0,1.22
France,2000,Unspecified time use and travel,Other / unspecified,From 08:00 to 08:09,8.0,480.0,1.74
France,2000,Unspecified time use and travel,Other / unspecified,From 08:10 to 08:19,8.166666666666666,490.0,1.69
France,2000,Unspecified time use and travel,Other / unspecified,From 08:20 to 08:29,8.333333333333334,500.0,1.81
France,2000,Unspecified time use and travel,Other / unspecified,From 08:30 to 08:39,8.5,510.0,2.5
France,2000,Unspecified time use and travel,Other / unspecified,From 08:40 to 08:49,8.666666666666666,520.0,2.47
France,2000,Unspecified time use and travel,Other / unspecified,From 08:50 to 08:59,8.833333333333334,530.0,2.75
France,2000,Unspecified time use and travel,Other / unspecified,From 09:00 to 09:09,9.0,540.0,3.28
France,2000,Unspecified time use and travel,Other / unspecified,From 09:10 to 09:19,9.166666666666666,550.0,2.76
France,2000,Unspecified time use and travel,Other / unspecified,From 09:20 to 09:29,9.333333333333334,560.0,2.69
France,2000,Unspecified time use and travel,Other / unspecified,From 09:30 to 09:39,9.5,570.0,2.99
France,2000,Unspecified time use and travel,Other / unspecified,From 09:40 to 09:49,9.666666666666666,580.0,2.73
France,2000,Unspecified time use and travel,Other / unspecified,From 09:50 to 09:59,9.833333333333334,590.0,3.15
France,2000,Unspecified time use and travel,Other / unspecified,From 10:00 to 10:09,10.0,600.0,4.33
France,2000,Unspecified time use and travel,Other / unspecified,From 10:10 to 10:19,10.166666666666666,610.0,3.46
France,2000,Unspecified time use and travel,Other / unspecified,From 10:20 to 10:29,10.333333333333334,620.0,3.5
France,2000,Unspecified time use and travel,Other / unspecified,From 10:30 to 10:39,10.5,630.0,3.88
France,2000,Unspecified time use and travel,Other / unspecified,From 10:40 to 10:49,10.666666666666666,640.0,3.58
France,2000,Unspecified time use and travel,Other / unspecified,From 10:50 to 10:59,10.833333333333334,650.0,4.06
France,2000,Unspecified time use and travel,Other / unspecified,From 11:00 to 11:09,11.0,660.0,4.61
France,2000,Unspecified time use and travel,Other / unspecified,From 11:10 to 11:19,11.166666666666666,670.0,4.11
France,2000,Unspecified time use and travel,Other / unspecified,From 11:20 to 11:29,11.333333333333334,680.0,4.12
France,2000,Unspecified time use and travel,Other / unspecified,From 11:30 to 11:39,11.5,690.0,4.34
France,2000,Unspecified time use and travel,Other / unspecified,From 11:40 to 11:49,11.666666666666666,700.0,4.14
France,2000,Unspecified time use and travel,Other / unspecified,From 11:50 to 11:59,11.833333333333334,710.0,4.55
France,2000,Unspecified time use and travel,Other / unspecified,From 12:00 to 12:09,12.0,720.0,4.55
France,2000,Unspecified time use and travel,Other / unspecified,From 12:10 to 12:19,12.166666666666666,730.0,3.64
France,2000,Unspecified time use and travel,Other / unspecified,From 12:20 to 12:29,12.333333333333334,740.0,3.16
France,2000,Unspecified time use and travel,Other / unspecified,From 12:30 to 12:39,12.5,750.0,3.12
France,2000,Unspecified time use and travel,Other / unspecified,From 12:40 to 12:49,12.666666666666666,760.0,2.67
France,2000,Unspecified time use and travel,Other / unspecified,From 12:50 to 12:59,12.833333333333334,770.0,2.7
France,2000,Unspecified time use and travel,Other / unspecified,From 13:00 to 13:09,13.0,780.0,2.95
France,2000,Unspecified time use and travel,Other / unspecified,From 13:10 to 13:19,13.166666666666666,790.0,2.71
France,2000,Unspecified time use and travel,Other / unspecified,From 13:20 to 13:29,13.333333333333334,800.0,2.6
France,2000,Unspecified time use and travel,Other / unspecified,From 13:30 to 13:39,13.5,810.0,3.66
France,2000,Unspecified time use and travel,Other / unspecified,From 13:40 to 13:49,13.666666666666666,820.0,3.36
France,2000,Unspecified time use and travel,Other / unspecified,From 13:50 to 13:59,13.833333333333334,830.0,3.68
France,2000,Unspecified time use and travel,Other / unspecified,From 14:00 to 14:09,14.0,840.0,5.26
France,2000,Unspecified time use and travel,Other / unspecified,From 14:10 to 14:19,14.166666666666666,850.0,4.67
France,2000,Unspecified time use and travel,Other / unspecified,From 14:20 to 14:29,14.333333333333334,860.0,4.14
France,2000,Unspecified time use and travel,Other / unspecified,From 14:30 to 14:39,14.5,870.0,4.34
France,2000,Unspecified time use and travel,Other / unspecified,From 14:40 to 14:49,14.666666666666666,880.0,4.08
France,2000,Unspecified time use and travel,Other / unspecified,From 14:50 to 14:59,14.833333333333334,890.0,4.07
France,2000,Unspecified time use and travel,Other / unspecified,From 15:00 to 15:09,15.0,900.0,5.18
France,2000,Unspecified time use and travel,Other / unspecified,From 15:10 to 15:19,15.166666666666666,910.0,4.4
France,2000,Unspecified time use and travel,Other / unspecified,From 15:20 to 15:29,15.333333333333334,920.0,4.2
France,2000,Unspecified time use and travel,Other / unspecified,From 15:30 to 15:39,15.5,930.0,4.11
France,2000,Unspecified time use and travel,Other / unspecified,From 15:40 to 15:49,15.666666666666666,940.0,4.19
France,2000,Unspecified time use and travel,Other / unspecified,From 15:50 to 15:59,15.833333333333334,950.0,4.35
France,2000,Unspecified time use and travel,Other / unspecified,From 16:00 to 16:09,16.0,960.0,5.09
France,2000,Unspecified time use and travel,Other / unspecified,From 16:10 to 16:19,16.166666666666668,970.0,4.69
France,2000,Unspecified time use and travel,Other / unspecified,From 16:20 to 16:29,16.333333333333332,980.0,4.44
France,2000,Unspecified time use and travel,Other / unspecified,From 16:30 to 16:39,16.5,990.0,5.24
France,2000,Unspecified time use and travel,Other / unspecified,From 16:40 to 16:49,16.666666666666668,1000.0,5.16
France,2000,Unspecified time use and travel,Other / unspecified,From 16:50 to 16:59,16.833333333333332,1010.0,5.67
France,2000,Unspecified time use and travel,Other / unspecified,From 17:00 to 17:09,17.0,1020.0,6.58
France,2000,Unspecified time use and travel,Other / unspecified,From 17:10 to 17:19,17.166666666666668,1030.0,5.29
France,2000,Unspecified time use and travel,Other / unspecified,From 17:20 to 17:29,17.333333333333332,1040.0,5.14
France,2000,Unspecified time use and travel,Other / unspecified,From 17:30 to 17:39,17.5,1050.0,5.44
France,2000,Unspecified time use and travel,Other / unspecified,From 17:40 to 17:49,17.666666666666668,1060.0,5.02
France,2000,Unspecified time use and travel,Other / unspecified,From 17:50 to 17:59,17.833333333333332,1070.0,5.45
France,2000,Unspecified time use and travel,Other / unspecified,From 18:00 to 18:09,18.0,1080.0,6.87
France,2000,Unspecified time use and travel,Other / unspecified,From 18:10 to 18:19,18.166666666666668,1090.0,5.8
France,2000,Unspecified time use and travel,Other / unspecified,From 18:20 to 18:29,18.333333333333332,1100.0,5.45
France,2000,Unspecified time use and travel,Other / unspecified,From 18:30 to 18:39,18.5,1110.0,5.63
France,2000,Unspecified time use and travel,Other / unspecified,From 18:40 to 18:49,18.666666666666668,1120.0,5.4
France,2000,Unspecified time use and travel,Other / unspecified,From 18:50 to 18:59,18.833333333333332,1130.0,5.54
France,2000,Unspecified time use and travel,Other / unspecified,From 19:00 to 19:09,19.0,1140.0,5.53
France,2000,Unspecified time use and travel,Other / unspecified,From 19:10 to 19:19,19.166666666666668,1150.0,4.8
France,2000,Unspecified time use and travel,Other / unspecified,From 19:20 to 19:29,19.333333333333332,1160.0,4.13
France,2000,Unspecified time use and travel,Other / unspecified,From 19:30 to 19:39,19.5,1170.0,3.78
France,2000,Unspecified time use and travel,Other / unspecified,From 19:40 to 19:49,19.666666666666668,1180.0,3.87
France,2000,Unspecified time use and travel,Other / unspecified,From 19:50 to 19:59,19.833333333333332,1190.0,3.7
France,2000,Unspecified time use and travel,Other / unspecified,From 20:00 to 20:09,20.0,1200.0,3.3
France,2000,Unspecified time use and travel,Other / unspecified,From 20:10 to 20:19,20.166666666666668,1210.0,2.9
France,2000,Unspecified time use and travel,Other / unspecified,From 20:20 to 20:29,20.333333333333332,1220.0,2.65
France,2000,Personal care except eating,Personal care,From 04:00 to 04:09,4.0,240.0,97.23
France,2000,Personal care except eating,Personal care,From 04:10 to 04:19,4.166666666666667,250.0,97.3
France,2000,Personal care except eating,Personal care,From 04:20 to 04:29,4.333333333333333,260.0,96.94
France,2000,Personal care except eating,Personal care,From 04:30 to 04:39,4.5,270.0,96.88
France,2000,Personal care except eating,Personal care,From 04:40 to 04:49,4.666666666666667,280.0,96.7
France,2000,Personal care except eating,Personal care,From 04:50 to 04:59,4.833333333333333,290.0,96.52
France,2000,Personal care except eating,Personal care,From 05:00 to 05:09,5.0,300.0,95.69
France,2000,Personal care except eating,Personal care,From 05:10 to 05:19,5.166666666666667,310.0,95.51
France,2000,Personal care except eating,Personal care,From 05:20 to 05:29,5.333333333333333,320.0,95.3
France,2000,Personal care except eating,Personal care,From 05:30 to 05:39,5.5,330.0,94.1
France,2000,Personal care except eating,Personal care,From 05:40 to 05:49,5.666666666666667,340.0,93.7
France,2000,Personal care except eating,Personal care,From 05:50 to 05:59,5.833333333333333,350.0,93.19
France,2000,Personal care except eating,Personal care,From 06:00 to 06:09,6.0,360.0,89.03
France,2000,Personal care except eating,Personal care,From 06:10 to 06:19,6.166666666666667,370.0,87.86
France,2000,Personal care except eating,Personal care,From 06:20 to 06:29,6.333333333333333,380.0,86.74
France,2000,Personal care except eating,Personal care,From 06:30 to 06:39,6.5,390.0,81.94
France,2000,Personal care except eating,Personal care,From 06:40 to 06:49,6.666666666666667,400.0,80.31
France,2000,Personal care except eating,Personal care,From 06:50 to 06:59,6.833333333333333,410.0,77.95
France,2000,Personal care except eating,Personal care,From 07:00 to 07:09,7.0,420.0,68.0
France,2000,Personal care except eating,Personal care,From 07:10 to 07:19,7.166666666666667,430.0,65.38
France,2000,Personal care except eating,Personal care,From 07:20 to 07:29,7.333333333333333,440.0,62.44
France,2000,Personal care except eating,Personal care,From 07:30 to 07:39,7.5,450.0,54.75
France,2000,Personal care except eating,Personal care,From 07:40 to 07:49,7.666666666666667,460.0,52.12
France,2000,Personal care except eating,Personal care,From 07:50 to 07:59,7.833333333333333,470.0,50.06
France,2000,Personal care except eating,Personal care,From 08:00 to 08:09,8.0,480.0,40.26
France,2000,Personal care except eating,Personal care,From 08:10 to 08:19,8.166666666666666,490.0,37.87
France,2000,Personal care except eating,Personal care,From 08:20 to 08:29,8.333333333333334,500.0,35.57
France,2000,Personal care except eating,Personal care,From 08:30 to 08:39,8.5,510.0,30.67
France,2000,Personal care except eating,Personal care,From 08:40 to 08:49,8.666666666666666,520.0,28.95
France,2000,Personal care except eating,Personal care,From 08:50 to 08:59,8.833333333333334,530.0,27.63
France,2000,Personal care except eating,Personal care,From 09:00 to 09:09,9.0,540.0,21.05
France,2000,Personal care except eating,Personal care,From 09:10 to 09:19,9.166666666666666,550.0,19.86
France,2000,Personal care except eating,Personal care,From 09:20 to 09:29,9.333333333333334,560.0,18.77
France,2000,Personal care except eating,Personal care,From 09:30 to 09:39,9.5,570.0,16.42
France,2000,Personal care except eating,Personal care,From 09:40 to 09:49,9.666666666666666,580.0,15.48
France,2000,Personal care except eating,Personal care,From 09:50 to 09:59,9.833333333333334,590.0,14.6
France,2000,Personal care except eating,Personal care,From 10:00 to 10:09,10.0,600.0,11.66
France,2000,Personal care except eating,Personal care,From 10:10 to 10:19,10.166666666666666,610.0,11.0
France,2000,Personal care except eating,Personal care,From 10:20 to 10:29,10.333333333333334,620.0,10.41
France,2000,Personal care except eating,Personal care,From 10:30 to 10:39,10.5,630.0,8.8
France,2000,Personal care except eating,Personal care,From 10:40 to 10:49,10.666666666666666,640.0,8.13
France,2000,Personal care except eating,Personal care,From 10:50 to 10:59,10.833333333333334,650.0,7.75
France,2000,Personal care except eating,Personal care,From 11:00 to 11:09,11.0,660.0,6.02
France,2000,Personal care except eating,Personal care,From 11:10 to 11:19,11.166666666666666,670.0,5.63
France,2000,Personal care except eating,Personal care,From 11:20 to 11:29,11.333333333333334,680.0,5.3
France,2000,Personal care except eating,Personal care,From 11:30 to 11:39,11.5,690.0,4.87
France,2000,Personal care except eating,Personal care,From 11:40 to 11:49,11.666666666666666,700.0,4.44
France,2000,Personal care except eating,Personal care,From 11:50 to 11:59,11.833333333333334,710.0,4.27
France,2000,Personal care except eating,Personal care,From 12:00 to 12:09,12.0,720.0,3.28
France,2000,Personal care except eating,Personal care,From 12:10 to 12:19,12.166666666666666,730.0,3.1
France,2000,Personal care except eating,Personal care,From 12:20 to 12:29,12.333333333333334,740.0,2.87
France,2000,Personal care except eating,Personal care,From 12:30 to 12:39,12.5,750.0,3.28
France,2000,Personal care except eating,Personal care,From 12:40 to 12:49,12.666666666666666,760.0,3.48
France,2000,Personal care except eating,Personal care,From 12:50 to 12:59,12.833333333333334,770.0,3.71
France,2000,Personal care except eating,Personal care,From 13:00 to 13:09,13.0,780.0,6.65
France,2000,Personal care except eating,Personal care,From 13:10 to 13:19,13.166666666666666,790.0,6.8
France,2000,Personal care except eating,Personal care,From 13:20 to 13:29,13.333333333333334,800.0,7.23
France,2000,Personal care except eating,Personal care,From 13:30 to 13:39,13.5,810.0,9.36
France,2000,Personal care except eating,Personal care,From 13:40 to 13:49,13.666666666666666,820.0,9.99
France,2000,Personal care except eating,Personal care,From 13:50 to 13:59,13.833333333333334,830.0,10.16
France,2000,Personal care except eating,Personal care,From 14:00 to 14:09,14.0,840.0,10.3
France,2000,Personal care except eating,Personal care,From 14:10 to 14:19,14.166666666666666,850.0,10.29
France,2000,Personal care except eating,Personal care,From 14:20 to 14:29,14.333333333333334,860.0,10.36
France,2000,Personal care except eating,Personal care,From 14:30 to 14:39,14.5,870.0,9.42
France,2000,Personal care except eating,Personal care,From 14:40 to 14:49,14.666666666666666,880.0,9.37
France,2000,Personal care except eating,Personal care,From 14:50 to 14:59,14.833333333333334,890.0,9.38
France,2000,Personal care except eating,Personal care,From 15:00 to 15:09,15.0,900.0,6.6
France,2000,Personal care except eating,Personal care,From 15:10 to 15:19,15.166666666666666,910.0,6.43
France,2000,Personal care except eating,Personal care,From 15:20 to 15:29,15.333333333333334,920.0,6.29
France,2000,Personal care except eating,Personal care,From 15:30 to 15:39,15.5,930.0,5.49
France,2000,Personal care except eating,Personal care,From 15:40 to 15:49,15.666666666666666,940.0,5.37
France,2000,Personal care except eating,Personal care,From 15:50 to 15:59,15.833333333333334,950.0,5.18
France,2000,Personal care except eating,Personal care,From 16:00 to 16:09,16.0,960.0,4.04
France,2000,Personal care except eating,Personal care,From 16:10 to 16:19,16.166666666666668,970.0,3.9
France,2000,Personal care except eating,Personal care,From 16:20 to 16:29,16.333333333333332,980.0,3.9
France,2000,Personal care except eating,Personal care,From 16:30 to 16:39,16.5,990.0,3.75
France,2000,Personal care except eating,Personal care,From 16:40 to 16:49,16.666666666666668,1000.0,3.68
France,2000,Personal care except eating,Personal care,From 16:50 to 16:59,16.833333333333332,1010.0,3.64
France,2000,Personal care except eating,Personal care,From 17:00 to 17:09,17.0,1020.0,3.63
France,2000,Personal care except eating,Personal care,From 17:10 to 17:19,17.166666666666668,1030.0,3.77
France,2000,Personal care except eating,Personal care,From 17:20 to 17:29,17.333333333333332,1040.0,3.76
France,2000,Personal care except eating,Personal care,From 17:30 to 17:39,17.5,1050.0,3.83
France,2000,Personal care except eating,Personal care,From 17:40 to 17:49,17.666666666666668,1060.0,4.02
France,2000,Personal care except eating,Personal care,From 17:50 to 17:59,17.833333333333332,1070.0,4.04
France,2000,Personal care except eating,Personal care,From 18:00 to 18:09,18.0,1080.0,4.08
France,2000,Personal care except eating,Personal care,From 18:10 to 18:19,18.166666666666668,1090.0,4.26
France,2000,Personal care except eating,Personal care,From 18:20 to 18:29,18.333333333333332,1100.0,4.32
France,2000,Personal care except eating,Personal care,From 18:30 to 18:39,18.5,1110.0,4.74
France,2000,Personal care except eating,Personal care,From 18:40 to 18:49,18.666666666666668,1120.0,4.66
France,2000,Personal care except eating,Personal care,From 18:50 to 18:59,18.833333333333332,1130.0,4.65
France,2000,Personal care except eating,Personal care,From 19:00 to 19:09,19.0,1140.0,3.94
France,2000,Personal care except eating,Personal care,From 19:10 to 19:19,19.166666666666668,1150.0,3.85
France,2000,Personal care except eating,Personal care,From 19:20 to 19:29,19.333333333333332,1160.0,3.72
France,2000,Personal care except eating,Personal care,From 19:30 to 19:39,19.5,1170.0,3.73
France,2000,Personal care except eating,Personal care,From 19:40 to 19:49,19.666666666666668,1180.0,3.79
France,2000,Personal care except eating,Personal care,From 19:50 to 19:59,19.833333333333332,1190.0,3.82
France,2000,Personal care except eating,Personal care,From 20:00 to 20:09,20.0,1200.0,4.14
France,2000,Personal care except eating,Personal care,From 20:10 to 20:19,20.166666666666668,1210.0,4.03
France,2000,Personal care except eating,Personal care,From 20:20 to 20:29,20.333333333333332,1220.0,4.29
France,2000,Television and video,TV & video,From 04:00 to 04:09,4.0,240.0,0.12
France,2000,Television and video,TV & video,From 04:10 to 04:19,4.166666666666667,250.0,0.12
France,2000,Television and video,TV & video,From 04:20 to 04:29,4.333333333333333,260.0,0.13
France,2000,Television and video,TV & video,From 04:30 to 04:39,4.5,270.0,0.11
France,2000,Television and video,TV & video,From 04:40 to 04:49,4.666666666666667,280.0,0.12
France,2000,Television and video,TV & video,From 04:50 to 04:59,4.833333333333333,290.0,0.1
France,2000,Television and video,TV & video,From 05:00 to 05:09,5.0,300.0,0.09
France,2000,Television and video,TV & video,From 05:10 to 05:19,5.166666666666667,310.0,0.08
France,2000,Television and video,TV & video,From 05:20 to 05:29,5.333333333333333,320.0,0.07
France,2000,Television and video,TV & video,From 05:30 to 05:39,5.5,330.0,0.08
France,2000,Television and video,TV & video,From 05:40 to 05:49,5.666666666666667,340.0,0.09
France,2000,Television and video,TV & video,From 05:50 to 05:59,5.833333333333333,350.0,0.1
France,2000,Television and video,TV & video,From 06:00 to 06:09,6.0,360.0,0.17
France,2000,Television and video,TV & video,From 06:10 to 06:19,6.166666666666667,370.0,0.19
France,2000,Television and video,TV & video,From 06:20 to 06:29,6.333333333333333,380.0,0.25
France,2000,Television and video,TV & video,From 06:30 to 06:39,6.5,390.0,0.37
France,2000,Television and video,TV & video,From 06:40 to 06:49,6.666666666666667,400.0,0.38
France,2000,Television and video,TV & video,From 06:50 to 06:59,6.833333333333333,410.0,0.39
France,2000,Television and video,TV & video,From 07:00 to 07:09,7.0,420.0,0.45
France,2000,Television and video,TV & video,From 07:10 to 07:19,7.166666666666667,430.0,0.48
France,2000,Television and video,TV & video,From 07:20 to 07:29,7.333333333333333,440.0,0.54
France,2000,Television and video,TV & video,From 07:30 to 07:39,7.5,450.0,0.59
France,2000,Television and video,TV & video,From 07:40 to 07:49,7.666666666666667,460.0,0.63
France,2000,Television and video,TV & video,From 07:50 to 07:59,7.833333333333333,470.0,0.67
France,2000,Television and video,TV & video,From 08:00 to 08:09,8.0,480.0,0.71
France,2000,Television and video,TV & video,From 08:10 to 08:19,8.166666666666666,490.0,0.77
France,2000,Television and video,TV & video,From 08:20 to 08:29,8.333333333333334,500.0,0.77
France,2000,Television and video,TV & video,From 08:30 to 08:39,8.5,510.0,0.9
France,2000,Television and video,TV & video,From 08:40 to 08:49,8.666666666666666,520.0,0.92
France,2000,Television and video,TV & video,From 08:50 to 08:59,8.833333333333334,530.0,0.96
France,2000,Television and video,TV & video,From 09:00 to 09:09,9.0,540.0,1.14
France,2000,Television and video,TV & video,From 09:10 to 09:19,9.166666666666666,550.0,1.24
France,2000,Television and video,TV & video,From 09:20 to 09:29,9.333333333333334,560.0,1.25
France,2000,Television and video,TV & video,From 09:30 to 09:39,9.5,570.0,0.97
France,2000,Television and video,TV & video,From 09:40 to 09:49,9.666666666666666,580.0,0.98
France,2000,Television and video,TV & video,From 09:50 to 09:59,9.833333333333334,590.0,1.03
France,2000,Television and video,TV & video,From 10:00 to 10:09,10.0,600.0,1.1
France,2000,Television and video,TV & video,From 10:10 to 10:19,10.166666666666666,610.0,1.22
France,2000,Television and video,TV & video,From 10:20 to 10:29,10.333333333333334,620.0,1.29
France,2000,Television and video,TV & video,From 10:30 to 10:39,10.5,630.0,1.59
France,2000,Television and video,TV & video,From 10:40 to 10:49,10.666666666666666,640.0,1.72
France,2000,Television and video,TV & video,From 10:50 to 10:59,10.833333333333334,650.0,1.84
France,2000,Television and video,TV & video,From 11:00 to 11:09,11.0,660.0,2.25
France,2000,Television and video,TV & video,From 11:10 to 11:19,11.166666666666666,670.0,2.27
France,2000,Television and video,TV & video,From 11:20 to 11:29,11.333333333333334,680.0,2.29
France,2000,Television and video,TV & video,From 11:30 to 11:39,11.5,690.0,2.93
France,2000,Television and video,TV & video,From 11:40 to 11:49,11.666666666666666,700.0,3.11
France,2000,Television and video,TV & video,From 11:50 to 11:59,11.833333333333334,710.0,3.1
France,2000,Television and video,TV & video,From 12:00 to 12:09,12.0,720.0,2.4
France,2000,Television and video,TV & video,From 12:10 to 12:19,12.166666666666666,730.0,2.45
France,2000,Television and video,TV & video,From 12:20 to 12:29,12.333333333333334,740.0,2.53
France,2000,Television and video,TV & video,From 12:30 to 12:39,12.5,750.0,3.99
France,2000,Television and video,TV & video,From 12:40 to 12:49,12.666666666666666,760.0,4.91
France,2000,Television and video,TV & video,From 12:50 to 12:59,12.833333333333334,770.0,5.65
France,2000,Television and video,TV & video,From 13:00 to 13:09,13.0,780.0,12.0
France,2000,Television and video,TV & video,From 13:10 to 13:19,13.166666666666666,790.0,12.44
France,2000,Television and video,TV & video,From 13:20 to 13:29,13.333333333333334,800.0,12.43
France,2000,Television and video,TV & video,From 13:30 to 13:39,13.5,810.0,10.97
France,2000,Television and video,TV & video,From 13:40 to 13:49,13.666666666666666,820.0,10.46
France,2000,Television and video,TV & video,From 13:50 to 13:59,13.833333333333334,830.0,10.35
France,2000,Television and video,TV & video,From 14:00 to 14:09,14.0,840.0,9.46
France,2000,Television and video,TV & video,From 14:10 to 14:19,14.166666666666666,850.0,9.69
France,2000,Television and video,TV & video,From 14:20 to 14:29,14.333333333333334,860.0,9.76
France,2000,Television and video,TV & video,From 14:30 to 14:39,14.5,870.0,8.78
France,2000,Television and video,TV & video,From 14:40 to 14:49,14.666666666666666,880.0,8.2
France,2000,Television and video,TV & video,From 14:50 to 14:59,14.833333333333334,890.0,7.87
France,2000,Television and video,TV & video,From 15:00 to 15:09,15.0,900.0,5.83
France,2000,Television and video,TV & video,From 15:10 to 15:19,15.166666666666666,910.0,5.67
France,2000,Television and video,TV & video,From 15:20 to 15:29,15.333333333333334,920.0,5.63
France,2000,Television and video,TV & video,From 15:30 to 15:39,15.5,930.0,5.48
France,2000,Television and video,TV & video,From 15:40 to 15:49,15.666666666666666,940.0,5.55
France,2000,Television and video,TV & video,From 15:50 to 15:59,15.833333333333334,950.0,5.54
France,2000,Television and video,TV & video,From 16:00 to 16:09,16.0,960.0,5.31
France,2000,Television and video,TV & video,From 16:10 to 16:19,16.166666666666668,970.0,5.4
France,2000,Television and video,TV & video,From 16:20 to 16:29,16.333333333333332,980.0,5.5
France,2000,Television and video,TV & video,From 16:30 to 16:39,16.5,990.0,5.6
France,2000,Television and video,TV & video,From 16:40 to 16:49,16.666666666666668,1000.0,5.74
France,2000,Television and video,TV & video,From 16:50 to 16:59,16.833333333333332,1010.0,5.86
France,2000,Television and video,TV & video,From 17:00 to 17:09,17.0,1020.0,7.12
France,2000,Television and video,TV & video,From 17:10 to 17:19,17.166666666666668,1030.0,7.38
France,2000,Television and video,TV & video,From 17:20 to 17:29,17.333333333333332,1040.0,7.63
France,2000,Television and video,TV & video,From 17:30 to 17:39,17.5,1050.0,8.46
France,2000,Television and video,TV & video,From 17:40 to 17:49,17.666666666666668,1060.0,8.7
France,2000,Television and video,TV & video,From 17:50 to 17:59,17.833333333333332,1070.0,8.9
France,2000,Television and video,TV & video,From 18:00 to 18:09,18.0,1080.0,11.02
France,2000,Television and video,TV & video,From 18:10 to 18:19,18.166666666666668,1090.0,11.64
France,2000,Television and video,TV & video,From 18:20 to 18:29,18.333333333333332,1100.0,12.44
France,2000,Television and video,TV & video,From 18:30 to 18:39,18.5,1110.0,13.31
France,2000,Television and video,TV & video,From 18:40 to 18:49,18.666666666666668,1120.0,13.24
France,2000,Television and video,TV & video,From 18:50 to 18:59,18.833333333333332,1130.0,12.86
France,2000,Television and video,TV & video,From 19:00 to 19:09,19.0,1140.0,10.7
France,2000,Television and video,TV & video,From 19:10 to 19:19,19.166666666666668,1150.0,11.07
France,2000,Television and video,TV & video,From 19:20 to 19:29,19.333333333333332,1160.0,11.08
France,2000,Television and video,TV & video,From 19:30 to 19:39,19.5,1170.0,10.7
France,2000,Television and video,TV & video,From 19:40 to 19:49,19.666666666666668,1180.0,11.49
France,2000,Television and video,TV & video,From 19:50 to 19:59,19.833333333333332,1190.0,12.36
France,2000,Television and video,TV & video,From 20:00 to 20:09,20.0,1200.0,20.66
France,2000,Television and video,TV & video,From 20:10 to 20:19,20.166666666666668,1210.0,22.6
France,2000,Television and video,TV & video,From 20:20 to 20:29,20.333333333333332,1220.0,24.58
France,2000,Work and study,Work & study,From 04:00 to 04:09,4.0,240.0,1.12
France,2000,Work and study,Work & study,From 04:10 to 04:19,4.166666666666667,250.0,1.15
France,2000,Work and study,Work & study,From 04:20 to 04:29,4.333333333333333,260.0,1.18
France,2000,Work and study,Work & study,From 04:30 to 04:39,4.5,270.0,1.23
France,2000,Work and study,Work & study,From 04:40 to 04:49,4.666666666666667,280.0,1.36
France,2000,Work and study,Work & study,From 04:50 to 04:59,4.833333333333333,290.0,1.5
France,2000,Work and study,Work & study,From 05:00 to 05:09,5.0,300.0,1.97
France,2000,Work and study,Work & study,From 05:10 to 05:19,5.166666666666667,310.0,2.01
